orderID,empID,date,time,total,tip
1006156,3000,2022-02-14,19:35:31,24.5,0.49
1006157,4000,2022-02-14,19:36:55,11.75,1.06
1006158,1000,2022-02-14,19:38:37,17.25,0.17
1006159,1000,2022-02-14,19:39:54,12.25,0.61
1006160,1000,2022-02-14,19:43:29,6.25,0.06
1006161,3000,2022-02-14,19:45:10,30.25,1.81
1006162,2000,2022-02-14,19:46:58,44.75,4.48
1006163,4000,2022-02-14,19:47:43,14.5,0.0
1006164,1000,2022-02-14,19:47:44,15.25,1.53
1006165,3000,2022-02-14,19:48:37,27.25,3.82
1006166,2000,2022-02-14,19:51:47,6.0,0.3
1006167,4000,2022-02-14,20:01:33,11.0,1.32
1006168,3000,2022-02-14,20:03:30,17.0,2.21
1006169,1000,2022-02-14,20:04:14,18.75,1.69
1006170,3000,2022-02-14,20:04:37,15.5,0.0
1006171,3000,2022-02-14,20:06:59,6.5,0.78
1006172,2000,2022-02-14,20:12:54,20.0,0.2
1006173,4000,2022-02-14,20:21:12,28.75,2.59
1006174,2000,2022-02-14,20:26:30,11.75,0.12
1006175,4000,2022-02-14,20:27:34,17.75,1.24
1006176,2000,2022-02-14,20:27:59,10.0,0.9
1006177,3000,2022-02-14,20:28:21,4.5,0.14
1006178,1000,2022-02-14,20:29:31,12.5,0.88
1006179,1000,2022-02-14,20:41:00,5.75,0.0
1006180,1000,2022-02-14,20:41:51,5.75,0.58
1006181,2000,2022-02-14,20:45:12,17.25,2.59
1006182,4000,2022-02-14,20:45:23,24.2,2.66
1006183,1000,2022-02-14,20:48:16,7.25,1.02
1006184,3000,2022-02-14,20:53:06,12.0,0.48
1006185,2000,2022-02-14,20:57:49,7.75,1.09
1006186,1000,2022-02-14,21:11:59,38.25,3.44
1006187,4000,2022-02-14,21:17:38,17.0,1.7
1006188,3000,2022-02-14,21:18:22,9.75,1.46
1006189,3000,2022-02-14,21:25:24,8.0,0.56
1006190,3000,2022-02-14,21:27:42,4.5,0.18
1006191,3000,2022-02-14,21:30:10,3.25,0.13
1006192,4000,2022-02-14,21:32:15,11.25,1.58
1006193,1000,2022-02-14,21:38:06,5.25,0.32
1006194,4000,2022-02-14,21:38:46,7.0,0.07
1006195,2000,2022-02-14,21:39:41,7.25,0.73
1006196,2000,2022-02-14,21:40:24,4.25,0.34
1006197,2000,2022-02-14,21:42:50,5.0,0.65
1006198,4000,2022-02-14,21:43:07,5.25,0.74
1006199,4000,2022-02-14,21:46:40,10.0,0.2
1006200,2000,2022-02-14,21:48:43,30.0,0.9
1006201,1000,2022-02-14,21:50:02,11.0,0.11
1006202,4000,2022-02-14,21:50:30,21.75,0.87
1006203,3000,2022-02-14,21:50:49,3.5,0.42
1006204,1000,2022-02-14,21:51:52,17.0,0.68
1006205,4000,2022-02-14,21:53:21,18.0,0.0
1006206,1000,2022-02-14,21:56:00,6.0,0.3
1006207,4000,2022-02-14,21:58:19,6.0,0.06
1006208,1000,2022-02-14,22:10:02,18.25,2.37
1006209,4000,2022-02-14,22:10:32,4.25,0.38
1006210,4000,2022-02-14,22:15:00,3.5,0.04
1006211,2000,2022-02-14,22:21:14,10.0,0.6
1006212,1000,2022-02-14,22:21:48,5.25,0.42
1006213,4000,2022-02-14,22:27:25,15.0,0.75
1006214,4000,2022-02-14,22:31:28,15.25,0.15
1006215,2000,2022-02-14,22:35:41,8.0,0.56
1006216,1000,2022-02-14,22:46:26,12.75,1.66
1006217,2000,2022-02-14,22:46:49,6.5,0.26
1006218,4000,2022-02-14,22:55:23,12.25,1.47
1006219,3000,2022-02-15,11:15:40,18.75,0.94
1006220,1000,2022-02-15,11:26:10,7.5,0.22
1006221,2000,2022-02-15,11:29:31,5.25,0.68
1006222,3000,2022-02-15,11:49:45,6.5,0.58
1006223,1000,2022-02-15,11:56:40,5.5,0.16
1006224,4000,2022-02-15,12:15:48,27.0,0.81
1006225,3000,2022-02-15,12:26:23,5.0,0.75
1006226,2000,2022-02-15,12:27:20,6.75,0.74
1006227,4000,2022-02-15,12:30:04,14.5,1.45
1006228,1000,2022-02-15,12:35:25,6.5,0.78
1006229,2000,2022-02-15,13:17:40,8.0,0.56
1006230,2000,2022-02-15,13:24:53,13.5,0.4
1006231,2000,2022-02-15,13:40:55,12.0,1.68
1006232,2000,2022-02-15,13:45:04,13.0,0.78
1006233,3000,2022-02-15,13:48:39,10.0,0.0
1006234,1000,2022-02-15,13:50:36,6.25,0.81
1006235,2000,2022-02-15,14:12:42,11.75,1.65
1006236,3000,2022-02-15,14:15:39,19.75,1.58
1006237,3000,2022-02-15,14:29:57,16.5,2.31
1006238,3000,2022-02-15,14:31:59,24.25,0.73
1006239,1000,2022-02-15,15:42:39,17.25,2.24
1006240,1000,2022-02-15,16:02:11,27.5,0.55
1006241,4000,2022-02-15,16:09:19,7.5,0.0
1006242,3000,2022-02-15,16:10:44,5.75,0.0
1006243,3000,2022-02-15,16:14:43,10.0,0.1
1006244,3000,2022-02-15,16:17:29,27.95,2.52
1006245,2000,2022-02-15,16:20:39,17.0,1.02
1006246,3000,2022-02-15,17:00:10,16.0,2.08
1006247,3000,2022-02-15,17:06:58,12.75,0.26
1006248,3000,2022-02-15,17:12:51,30.5,3.66
1006249,2000,2022-02-15,17:40:55,10.25,0.31
1006250,3000,2022-02-15,17:50:44,30.0,0.9
1006251,1000,2022-02-15,17:58:36,16.75,1.0
1006252,1000,2022-02-15,18:05:56,6.5,0.52
1006253,2000,2022-02-15,18:11:01,16.0,1.28
1006254,4000,2022-02-15,18:12:13,18.0,0.72
1006255,3000,2022-02-15,18:12:42,11.75,1.53
1006256,2000,2022-02-15,18:14:39,15.25,1.53
1006257,4000,2022-02-15,18:16:18,15.0,1.65
1006258,2000,2022-02-15,18:16:35,17.25,2.42
1006259,1000,2022-02-15,18:16:56,14.5,0.43
1006260,3000,2022-02-15,18:17:44,38.25,2.68
1006261,3000,2022-02-15,18:17:59,11.25,1.24
1006262,4000,2022-02-15,18:21:43,33.5,2.68
1006263,4000,2022-02-15,18:25:07,14.5,0.58
1006264,2000,2022-02-15,18:34:55,5.0,0.25
1006265,2000,2022-02-15,18:36:51,7.25,1.02
1006266,3000,2022-02-15,18:42:22,5.75,0.58
1006267,4000,2022-02-15,18:45:23,17.5,0.7
1006268,4000,2022-02-15,18:49:40,10.25,0.1
1006269,3000,2022-02-15,18:49:56,7.0,0.35
1006270,1000,2022-02-15,18:51:04,6.0,0.3
1006271,4000,2022-02-15,18:53:02,26.0,0.0
1006272,3000,2022-02-15,18:58:14,39.7,5.56
1006273,3000,2022-02-15,19:04:40,7.25,0.58
1006274,2000,2022-02-15,19:05:12,30.75,4.31
1006275,2000,2022-02-15,19:08:11,4.0,0.08
1006276,3000,2022-02-15,19:10:26,23.5,0.24
1006277,3000,2022-02-15,19:10:27,3.25,0.16
1006278,2000,2022-02-15,19:11:01,27.5,0.55
1006279,4000,2022-02-15,19:14:58,18.5,0.55
1006280,2000,2022-02-15,19:17:45,5.0,0.15
1006281,3000,2022-02-15,19:23:37,16.75,2.01
1006282,1000,2022-02-15,19:30:01,34.5,2.76
1006283,1000,2022-02-15,19:38:05,11.25,1.58
1006284,4000,2022-02-15,19:40:07,12.75,0.64
1006285,3000,2022-02-15,19:42:05,16.5,1.32
1006286,2000,2022-02-15,19:44:59,17.5,0.35
1006287,3000,2022-02-15,19:46:51,16.25,0.16
1006288,3000,2022-02-15,19:50:07,32.0,4.48
1006289,3000,2022-02-15,19:53:44,10.5,1.16
1006290,3000,2022-02-15,20:07:27,6.5,0.2
1006291,3000,2022-02-15,20:08:36,15.75,2.36
1006292,4000,2022-02-15,20:21:44,15.5,0.93
1006293,2000,2022-02-15,20:24:55,5.5,0.39
1006294,1000,2022-02-15,20:28:20,17.5,0.0
1006295,1000,2022-02-15,20:31:27,22.45,1.12
1006296,2000,2022-02-15,20:35:27,8.0,0.64
1006297,3000,2022-02-15,20:35:29,8.25,0.41
1006298,4000,2022-02-15,20:39:10,21.25,0.64
1006299,1000,2022-02-15,20:40:15,7.25,0.65
1006300,2000,2022-02-15,20:41:39,8.5,0.85
1006301,4000,2022-02-15,20:44:06,9.0,0.54
1006302,4000,2022-02-15,20:46:14,5.5,0.77
1006303,1000,2022-02-15,20:48:27,3.25,0.13
1006304,4000,2022-02-15,20:51:30,7.25,0.07
1006305,3000,2022-02-15,20:52:14,36.5,0.73
1006306,4000,2022-02-15,20:52:19,6.5,0.58
1006307,3000,2022-02-15,20:52:44,13.0,0.78
1006308,1000,2022-02-15,20:54:14,9.0,0.45
1006309,1000,2022-02-15,20:56:19,30.0,1.8
1006310,4000,2022-02-15,20:57:54,12.25,0.98
1006311,1000,2022-02-15,21:06:37,10.0,0.1
1006312,4000,2022-02-15,21:12:21,13.0,1.82
1006313,3000,2022-02-15,21:13:17,35.0,1.05
1006314,4000,2022-02-15,21:20:41,6.5,0.13
1006315,4000,2022-02-15,21:24:13,19.0,2.47
1006316,2000,2022-02-15,21:27:44,18.7,2.62
1006317,4000,2022-02-15,21:35:03,15.0,1.95
1006318,2000,2022-02-15,21:38:16,10.75,1.18
1006319,2000,2022-02-15,21:48:07,11.25,1.12
1006320,1000,2022-02-15,21:50:38,39.0,5.46
1006321,3000,2022-02-15,21:53:56,4.0,0.48
1006322,3000,2022-02-15,21:56:30,10.5,0.0
1006323,2000,2022-02-15,21:58:05,22.7,1.36
1006324,3000,2022-02-15,22:24:55,4.25,0.51
1006325,4000,2022-02-15,22:38:56,19.75,0.0
1006326,4000,2022-02-15,22:44:24,5.0,0.75
1006327,1000,2022-02-15,22:48:50,4.5,0.14
1006328,3000,2022-02-16,11:05:24,22.25,1.78
1006329,1000,2022-02-16,11:07:36,20.45,2.04
1006330,4000,2022-02-16,11:15:15,20.5,2.87
1006331,3000,2022-02-16,11:16:06,20.5,2.46
1006332,3000,2022-02-16,11:30:58,5.75,0.75
1006333,2000,2022-02-16,11:46:31,26.75,1.34
1006334,4000,2022-02-16,11:51:18,16.0,0.0
1006335,3000,2022-02-16,12:00:25,5.25,0.63
1006336,2000,2022-02-16,12:08:42,29.75,2.38
1006337,1000,2022-02-16,12:16:39,38.0,1.14
1006338,2000,2022-02-16,12:20:49,5.5,0.06
1006339,4000,2022-02-16,12:23:37,7.75,1.09
1006340,1000,2022-02-16,12:46:01,17.0,1.53
1006341,1000,2022-02-16,12:53:17,6.0,0.06
1006342,3000,2022-02-16,13:01:08,12.75,0.64
1006343,3000,2022-02-16,13:23:30,13.25,0.4
1006344,1000,2022-02-16,13:28:52,18.5,1.48
1006345,4000,2022-02-16,13:36:11,8.0,0.72
1006346,4000,2022-02-16,14:07:52,4.25,0.21
1006347,4000,2022-02-16,14:12:59,4.5,0.23
1006348,1000,2022-02-16,14:13:04,21.5,0.0
1006349,1000,2022-02-16,14:22:14,7.5,0.07
1006350,2000,2022-02-16,14:28:36,6.5,0.0
1006351,3000,2022-02-16,14:31:37,5.5,0.28
1006352,3000,2022-02-16,14:34:19,7.0,0.14
1006353,1000,2022-02-16,14:36:48,24.75,2.72
1006354,1000,2022-02-16,14:43:52,30.0,3.6
1006355,2000,2022-02-16,14:53:17,11.25,0.9
1006356,3000,2022-02-16,14:55:46,4.0,0.48
1006357,4000,2022-02-16,14:59:53,8.5,0.0
1006358,3000,2022-02-16,15:01:03,28.5,4.27
1006359,2000,2022-02-16,15:02:29,7.0,0.7
1006360,1000,2022-02-16,15:06:56,11.0,0.33
1006361,2000,2022-02-16,15:09:07,36.25,3.99
1006362,1000,2022-02-16,15:11:29,15.0,2.25
1006363,2000,2022-02-16,15:12:36,14.5,2.17
1006364,4000,2022-02-16,15:23:47,16.25,1.14
1006365,1000,2022-02-16,15:24:07,7.0,0.98
1006366,2000,2022-02-16,15:42:43,12.25,0.37
1006367,4000,2022-02-16,15:53:54,5.5,0.82
1006368,1000,2022-02-16,15:56:01,5.0,0.75
1006369,3000,2022-02-16,16:24:14,12.75,0.64
1006370,3000,2022-02-16,17:21:16,4.5,0.54
1006371,1000,2022-02-16,17:35:55,4.5,0.58
1006372,1000,2022-02-16,17:54:30,6.5,0.84
1006373,3000,2022-02-16,17:58:41,35.75,1.07
1006374,3000,2022-02-16,18:04:10,5.5,0.22
1006375,2000,2022-02-16,18:04:36,6.0,0.54
1006376,3000,2022-02-16,18:06:51,5.75,0.81
1006377,3000,2022-02-16,18:10:42,8.0,0.08
1006378,2000,2022-02-16,18:15:06,20.0,1.2
1006379,1000,2022-02-16,18:19:41,5.5,0.44
1006380,2000,2022-02-16,18:24:31,9.0,1.08
1006381,1000,2022-02-16,18:24:59,22.95,2.29
1006382,2000,2022-02-16,18:26:49,6.25,0.5
1006383,3000,2022-02-16,18:27:00,4.25,0.26
1006384,1000,2022-02-16,18:29:47,10.25,1.23
1006385,3000,2022-02-16,18:34:12,6.25,0.75
1006386,2000,2022-02-16,18:36:52,29.75,2.68
1006387,2000,2022-02-16,18:37:21,4.5,0.36
1006388,2000,2022-02-16,18:42:49,10.75,0.97
1006389,1000,2022-02-16,18:43:27,12.0,0.12
1006390,3000,2022-02-16,18:45:52,13.25,0.0
1006391,2000,2022-02-16,18:48:11,10.75,0.97
1006392,1000,2022-02-16,18:49:17,24.75,1.24
1006393,4000,2022-02-16,18:50:55,8.5,0.09
1006394,2000,2022-02-16,18:54:06,6.5,0.58
1006395,2000,2022-02-16,18:54:32,5.25,0.68
1006396,1000,2022-02-16,18:58:49,6.0,0.06
1006397,1000,2022-02-16,18:59:03,16.25,0.33
1006398,2000,2022-02-16,18:59:27,27.5,1.65
1006399,3000,2022-02-16,19:02:08,21.2,1.91
1006400,1000,2022-02-16,19:02:17,30.45,2.74
1006401,3000,2022-02-16,19:05:10,20.25,0.81
1006402,4000,2022-02-16,19:05:28,18.0,1.26
1006403,3000,2022-02-16,19:12:00,8.25,0.91
1006404,3000,2022-02-16,19:18:15,17.5,2.1
1006405,3000,2022-02-16,19:19:41,12.0,0.36
1006406,2000,2022-02-16,19:27:44,5.5,0.72
1006407,2000,2022-02-16,19:31:21,8.5,0.85
1006408,2000,2022-02-16,19:32:45,13.25,0.93
1006409,2000,2022-02-16,19:36:10,5.75,0.52
1006410,1000,2022-02-16,19:38:21,33.5,5.02
1006411,3000,2022-02-16,19:40:07,10.75,0.11
1006412,3000,2022-02-16,19:44:44,6.0,0.6
1006413,4000,2022-02-16,19:48:22,32.75,1.96
1006414,2000,2022-02-16,19:51:00,8.75,1.31
1006415,1000,2022-02-16,19:52:38,16.0,0.16
1006416,4000,2022-02-16,19:57:26,6.25,0.62
1006417,1000,2022-02-16,19:59:26,4.5,0.23
1006418,3000,2022-02-16,20:03:16,9.5,0.1
1006419,2000,2022-02-16,20:03:21,35.75,5.01
1006420,1000,2022-02-16,20:06:38,24.5,0.49
1006421,4000,2022-02-16,20:07:04,27.0,3.78
1006422,1000,2022-02-16,20:09:15,7.75,0.93
1006423,3000,2022-02-16,20:11:13,17.0,1.7
1006424,2000,2022-02-16,20:13:14,14.0,0.56
1006425,2000,2022-02-16,20:15:16,6.5,0.78
1006426,4000,2022-02-16,20:22:26,39.0,2.34
1006427,2000,2022-02-16,20:23:18,4.25,0.09
1006428,1000,2022-02-16,20:32:43,6.25,0.81
1006429,1000,2022-02-16,20:35:07,13.0,1.69
1006430,4000,2022-02-16,20:43:58,7.0,0.63
1006431,4000,2022-02-16,20:44:58,5.0,0.0
1006432,2000,2022-02-16,20:45:25,13.75,0.0
1006433,3000,2022-02-16,20:55:25,9.5,0.0
1006434,4000,2022-02-16,20:55:46,11.75,1.29
1006435,3000,2022-02-16,20:57:57,31.0,0.31
1006436,2000,2022-02-16,20:58:19,13.0,0.52
1006437,4000,2022-02-16,20:59:39,18.5,2.77
1006438,2000,2022-02-16,21:02:33,7.0,0.07
1006439,4000,2022-02-16,21:05:46,6.5,0.39
1006440,2000,2022-02-16,21:07:17,12.25,0.12
1006441,2000,2022-02-16,21:11:19,30.75,4.61
1006442,1000,2022-02-16,21:11:50,11.25,1.24
1006443,2000,2022-02-16,21:14:02,6.75,0.4
1006444,2000,2022-02-16,21:16:36,10.5,0.84
1006445,4000,2022-02-16,21:17:19,17.0,1.7
1006446,4000,2022-02-16,21:23:51,8.25,0.25
1006447,4000,2022-02-16,21:25:42,34.75,2.78
1006448,1000,2022-02-16,21:26:05,32.75,2.95
1006449,3000,2022-02-16,21:28:08,6.0,0.66
1006450,1000,2022-02-16,21:30:25,11.25,0.11
1006451,3000,2022-02-16,21:34:07,4.0,0.28
1006452,1000,2022-02-16,21:35:04,14.5,1.74
1006453,4000,2022-02-16,21:36:49,20.75,3.11
1006454,2000,2022-02-16,21:37:23,22.75,2.27
1006455,3000,2022-02-16,21:44:20,13.5,2.02
1006456,4000,2022-02-16,21:46:20,6.75,0.74
1006457,4000,2022-02-16,21:49:42,5.0,0.5
1006458,3000,2022-02-16,21:49:52,6.0,0.84
1006459,4000,2022-02-16,21:50:11,8.0,0.64
1006460,4000,2022-02-16,21:54:07,7.0,0.7
1006461,4000,2022-02-16,21:54:43,27.0,2.16
1006462,1000,2022-02-16,21:55:22,7.25,0.8
1006463,3000,2022-02-16,21:57:32,6.5,0.39
1006464,2000,2022-02-16,21:57:58,23.5,0.24
1006465,1000,2022-02-16,22:06:22,5.25,0.74
1006466,1000,2022-02-16,22:10:35,25.75,2.06
1006467,3000,2022-02-16,22:18:29,16.0,1.6
1006468,1000,2022-02-16,22:22:23,6.75,0.54
1006469,2000,2022-02-16,22:34:41,6.5,0.0
1006470,1000,2022-02-16,22:39:31,10.0,0.9
1006471,4000,2022-02-16,22:55:08,4.5,0.54
1006472,4000,2022-02-16,22:59:20,10.75,1.18
1006473,4000,2022-02-17,11:27:05,12.0,0.36
1006474,1000,2022-02-17,11:28:57,5.25,0.32
1006475,4000,2022-02-17,11:50:20,5.5,0.66
1006476,2000,2022-02-17,12:27:49,14.75,1.03
1006477,4000,2022-02-17,12:33:17,24.25,2.43
1006478,2000,2022-02-17,12:38:39,9.5,1.33
1006479,4000,2022-02-17,12:48:40,5.75,0.63
1006480,3000,2022-02-17,12:57:58,11.25,1.24
1006481,2000,2022-02-17,13:02:18,6.0,0.6
1006482,4000,2022-02-17,13:07:59,8.5,1.27
1006483,4000,2022-02-17,13:10:54,23.5,0.94
1006484,3000,2022-02-17,13:28:20,26.5,1.06
1006485,3000,2022-02-17,13:30:28,8.0,0.88
1006486,2000,2022-02-17,13:38:46,12.0,0.12
1006487,1000,2022-02-17,13:50:42,18.75,2.63
1006488,3000,2022-02-17,13:59:57,21.75,1.52
1006489,1000,2022-02-17,14:13:56,5.0,0.75
1006490,4000,2022-02-17,14:19:58,10.0,0.4
1006491,2000,2022-02-17,14:23:33,25.75,1.54
1006492,4000,2022-02-17,14:25:58,34.0,5.1
1006493,2000,2022-02-17,14:46:23,5.75,0.75
1006494,2000,2022-02-17,14:54:18,10.0,1.2
1006495,1000,2022-02-17,14:56:12,20.75,1.24
1006496,1000,2022-02-17,15:18:30,36.25,1.45
1006497,4000,2022-02-17,15:25:11,10.5,0.53
1006498,3000,2022-02-17,15:27:08,11.25,1.12
1006499,3000,2022-02-17,15:27:52,10.75,1.4
1006500,4000,2022-02-17,15:34:35,7.5,0.22
1006501,2000,2022-02-17,15:34:46,7.25,0.58
1006502,4000,2022-02-17,15:35:51,8.0,0.72
1006503,4000,2022-02-17,15:40:20,7.25,0.43
1006504,2000,2022-02-17,15:57:42,7.0,0.7
1006505,1000,2022-02-17,16:04:22,36.75,3.31
1006506,1000,2022-02-17,16:05:01,27.0,2.7
1006507,1000,2022-02-17,16:11:41,24.0,0.24
1006508,4000,2022-02-17,16:26:13,11.75,1.29
1006509,1000,2022-02-17,16:30:15,3.25,0.03
1006510,2000,2022-02-17,16:33:07,5.5,0.77
1006511,4000,2022-02-17,16:35:03,11.75,1.65
1006512,3000,2022-02-17,16:50:47,20.75,0.83
1006513,1000,2022-02-17,17:09:24,6.5,0.78
1006514,1000,2022-02-17,17:25:21,6.0,0.24
1006515,3000,2022-02-17,17:41:12,8.75,0.53
1006516,4000,2022-02-17,18:01:37,5.75,0.69
1006517,3000,2022-02-17,18:02:00,24.95,2.25
1006518,2000,2022-02-17,18:04:00,15.75,1.73
1006519,2000,2022-02-17,18:07:20,14.5,1.02
1006520,1000,2022-02-17,18:10:11,17.25,1.21
1006521,2000,2022-02-17,18:11:26,6.25,0.75
1006522,2000,2022-02-17,18:16:22,23.25,0.0
1006523,4000,2022-02-17,18:17:49,5.5,0.82
1006524,2000,2022-02-17,18:18:04,11.25,0.9
1006525,3000,2022-02-17,18:19:42,17.0,2.55
1006526,4000,2022-02-17,18:19:54,12.0,0.0
1006527,1000,2022-02-17,18:20:58,8.25,0.25
1006528,4000,2022-02-17,18:22:55,22.75,2.5
1006529,3000,2022-02-17,18:28:56,4.75,0.67
1006530,4000,2022-02-17,18:29:07,7.0,0.42
1006531,3000,2022-02-17,18:29:45,13.0,0.26
1006532,4000,2022-02-17,18:31:19,6.75,0.0
1006533,2000,2022-02-17,18:32:01,15.25,1.83
1006534,4000,2022-02-17,18:39:16,5.75,0.63
1006535,1000,2022-02-17,18:43:05,8.0,0.8
1006536,2000,2022-02-17,18:44:17,14.75,0.29
1006537,1000,2022-02-17,18:45:12,24.0,3.12
1006538,3000,2022-02-17,18:51:47,6.0,0.3
1006539,2000,2022-02-17,18:58:20,6.75,0.4
1006540,1000,2022-02-17,18:59:57,4.5,0.32
1006541,4000,2022-02-17,19:02:44,9.0,0.27
1006542,3000,2022-02-17,19:06:40,3.5,0.42
1006543,4000,2022-02-17,19:12:36,13.25,1.33
1006544,1000,2022-02-17,19:22:53,4.0,0.36
1006545,4000,2022-02-17,19:23:53,9.5,1.33
1006546,1000,2022-02-17,19:27:20,5.0,0.0
1006547,1000,2022-02-17,19:27:21,29.75,1.49
1006548,4000,2022-02-17,19:32:31,22.75,0.46
1006549,3000,2022-02-17,19:35:55,14.75,0.59
1006550,1000,2022-02-17,19:37:57,12.5,1.38
1006551,1000,2022-02-17,19:43:04,5.0,0.7
1006552,2000,2022-02-17,19:43:12,5.5,0.66
1006553,1000,2022-02-17,19:44:45,8.25,0.41
1006554,2000,2022-02-17,19:45:10,16.75,1.0
1006555,1000,2022-02-17,19:45:17,14.25,1.0
1006556,1000,2022-02-17,19:47:39,29.7,0.3
1006557,1000,2022-02-17,19:52:31,5.75,0.0
1006558,3000,2022-02-17,19:58:01,4.5,0.63
1006559,2000,2022-02-17,20:00:05,4.5,0.49
1006560,1000,2022-02-17,20:07:37,22.0,2.2
1006561,3000,2022-02-17,20:11:06,6.25,0.94
1006562,1000,2022-02-17,20:13:31,38.0,5.32
1006563,2000,2022-02-17,20:17:27,7.0,0.98
1006564,2000,2022-02-17,20:20:41,7.25,0.51
1006565,4000,2022-02-17,20:23:10,7.5,0.0
1006566,1000,2022-02-17,20:23:12,13.0,1.95
1006567,1000,2022-02-17,20:31:50,5.0,0.0
1006568,2000,2022-02-17,20:34:51,19.75,1.98
1006569,2000,2022-02-17,20:36:22,7.0,1.05
1006570,4000,2022-02-17,20:41:04,11.25,1.69
1006571,2000,2022-02-17,20:41:42,17.75,0.35
1006572,2000,2022-02-17,20:43:04,40.0,0.0
1006573,4000,2022-02-17,20:45:20,9.25,1.2
1006574,4000,2022-02-17,20:46:38,5.5,0.72
1006575,1000,2022-02-17,20:54:07,9.0,1.35
1006576,2000,2022-02-17,20:55:05,18.75,0.0
1006577,3000,2022-02-17,20:59:27,5.0,0.05
1006578,3000,2022-02-17,21:07:20,17.5,1.05
1006579,2000,2022-02-17,21:11:27,14.5,0.58
1006580,4000,2022-02-17,21:15:12,14.5,2.03
1006581,1000,2022-02-17,21:16:28,5.5,0.49
1006582,4000,2022-02-17,21:16:51,5.5,0.0
1006583,3000,2022-02-17,21:18:19,20.5,0.41
1006584,4000,2022-02-17,21:25:27,6.5,0.0
1006585,1000,2022-02-17,21:27:44,9.75,0.2
1006586,1000,2022-02-17,21:29:46,10.5,0.0
1006587,2000,2022-02-17,21:31:28,12.75,0.13
1006588,4000,2022-02-17,21:31:43,13.0,1.17
1006589,4000,2022-02-17,21:32:33,6.75,0.07
1006590,4000,2022-02-17,21:40:52,12.25,1.35
1006591,3000,2022-02-17,21:44:30,10.5,1.16
1006592,2000,2022-02-17,21:46:07,31.25,0.31
1006593,2000,2022-02-17,21:48:59,14.75,1.03
1006594,2000,2022-02-17,21:51:51,6.0,0.42
1006595,2000,2022-02-17,21:54:31,5.5,0.77
1006596,4000,2022-02-17,21:56:41,5.25,0.68
1006597,1000,2022-02-17,22:03:34,10.0,0.7
1006598,2000,2022-02-17,22:18:58,20.45,1.02
1006599,2000,2022-02-17,22:19:18,16.0,0.96
1006600,2000,2022-02-17,22:23:39,5.5,0.82
1006601,4000,2022-02-17,22:23:52,6.0,0.66
1006602,1000,2022-02-17,22:24:51,14.25,1.0
1006603,2000,2022-02-17,22:30:53,6.5,0.97
1006604,3000,2022-02-17,22:34:07,19.5,1.56
1006605,4000,2022-02-17,22:52:48,15.25,0.3
1006606,4000,2022-02-17,22:55:24,27.0,4.05
1006607,3000,2022-02-18,11:16:23,16.0,1.28
1006608,3000,2022-02-18,11:16:59,4.5,0.27
1006609,4000,2022-02-18,11:20:13,5.25,0.63
1006610,4000,2022-02-18,11:33:27,15.0,1.05
1006611,1000,2022-02-18,11:39:29,5.25,0.05
1006612,3000,2022-02-18,11:40:02,4.5,0.67
1006613,4000,2022-02-18,11:43:40,15.0,2.1
1006614,2000,2022-02-18,11:55:46,16.0,2.24
1006615,1000,2022-02-18,11:57:30,4.5,0.49
1006616,4000,2022-02-18,12:14:12,32.25,1.93
1006617,1000,2022-02-18,12:29:26,16.25,1.62
1006618,1000,2022-02-18,12:29:35,12.25,1.84
1006619,3000,2022-02-18,12:33:03,7.25,0.8
1006620,4000,2022-02-18,12:48:27,8.5,0.34
1006621,2000,2022-02-18,13:12:05,36.75,2.94
1006622,1000,2022-02-18,13:25:51,5.75,0.58
1006623,1000,2022-02-18,13:25:56,12.75,1.02
1006624,1000,2022-02-18,13:30:04,5.0,0.7
1006625,3000,2022-02-18,13:35:36,3.25,0.13
1006626,1000,2022-02-18,13:42:19,7.25,0.8
1006627,4000,2022-02-18,13:45:00,4.5,0.18
1006628,2000,2022-02-18,13:52:27,10.5,0.0
1006629,4000,2022-02-18,14:17:06,13.5,2.02
1006630,4000,2022-02-18,14:36:57,19.25,1.16
1006631,1000,2022-02-18,14:57:24,19.0,0.38
1006632,2000,2022-02-18,14:58:18,30.75,2.46
1006633,1000,2022-02-18,14:58:46,20.25,0.0
1006634,2000,2022-02-18,15:21:16,29.25,0.0
1006635,4000,2022-02-18,15:21:48,31.25,3.12
1006636,2000,2022-02-18,15:31:07,22.0,0.88
1006637,1000,2022-02-18,15:36:09,25.45,3.05
1006638,3000,2022-02-18,15:50:42,31.0,2.79
1006639,4000,2022-02-18,15:57:53,8.75,0.88
1006640,2000,2022-02-18,16:19:08,5.0,0.7
1006641,4000,2022-02-18,16:31:47,3.25,0.0
1006642,2000,2022-02-18,16:39:59,9.25,1.02
1006643,4000,2022-02-18,16:43:13,5.25,0.1
1006644,3000,2022-02-18,16:58:53,20.75,2.49
1006645,1000,2022-02-18,17:00:14,13.25,0.27
1006646,3000,2022-02-18,17:04:27,13.0,0.39
1006647,4000,2022-02-18,17:06:55,6.75,0.68
1006648,3000,2022-02-18,17:18:37,10.75,0.97
1006649,3000,2022-02-18,17:49:09,7.5,1.12
1006650,2000,2022-02-18,17:49:31,12.0,1.68
1006651,4000,2022-02-18,17:49:36,32.25,1.93
1006652,4000,2022-02-18,17:55:58,5.25,0.58
1006653,4000,2022-02-18,18:00:58,21.0,2.52
1006654,2000,2022-02-18,18:02:08,4.0,0.4
